OCA2	2.52539567342613
IAH1	2.52515801191287
SNHG1	2.51251543889295
TMIE	2.50782938823123
MACROH2A2	2.50699008908977
CLDND2	2.50243156398103
TMEM160	2.50232554730783
TBXAS1	2.50101009114962
DDIT4	2.49711111624787
TIGD5	2.49667379214064
MBLAC2	2.4950803440257
PIGBOS1	2.49488261368012
FPGS	2.49097052948523
CDPF1	2.48679769836273
SGF29	2.48588978343269
LIG1	2.48491055084872
PTGES2	2.47906947638594
SBF2-AS1	2.47900759752311
COQ3	2.47730299091676
DUS2	2.47662435580956
KICS2	2.47565773945137
CKMT1B	2.47064043917962
THEM6	2.46534780048477
STOML2	2.4633218923838
NMNAT3	2.46288114598473
FARSB	2.45969810706807
INHBE	2.45887615851137
PLD2	2.4580656094717
GNB1L	2.45696056380762
ECSIT	2.45397235259907
P2RY11	2.4524189482097
TMEM52	2.45213219077643
TMEM39B	2.44866233201275
NLE1	2.44815605557838
NOB1	2.44758206182607
STUB1	2.44681991368151
MRPL58	2.43712185902063
NRSN2	2.43044065025532
CACNA2D2	2.42686897283683
RPS29	2.42599250089409
CDC45	2.42474793063798
C16orf95-DT	2.42327318053374
HADH	2.41828376137991
FBXW4	2.41669575705639
POLR1H	2.41359069809232
EXOSC5	2.41155686466518
IMMP2L	2.41050813663808
RPL10AP6	2.4055031398982
SECISBP2	2.40450113773856
CIRBP	2.40360984572648
NSMCE4A	2.40101877232318
TMEM218	2.39815429390821
SLC16A9	2.39772827574534
B3GAT2	2.39596870968196
BOD1	2.39401469878324
SNHG29	2.39350025706241
B4GALT3	2.39271548642163
DIMT1	2.39209697250687
CMC1	2.38827020192896
DEPTOR	2.38736319997349
KCNQ1	2.38558382609193
MRPS26	2.38523637722307
ALKBH7	2.38463300695608
DUS4L	2.38198538147999
SPACA9	2.38153780739753
WARS1	2.38149986037366
CDCA4	2.37982939198061
DPH5	2.37913573791964
NSMCE1	2.37722095089453
VPS35L	2.37697680871354
ADA	2.37402024665208
ZC3H12B	2.37398376627152
EIF3E	2.373145978503
TANGO6	2.37302359906282
RPS2	2.37186911368186
FAM86EP	2.36858893816105
UNG	2.36789632458191
RUNX1T1	2.36587667631983
TMEM267	2.36341337912259
AIP	2.36188687758392
SMIM19	2.36144125634806
MIPEP	2.35818611173578
RPL10	2.35411468925049
DHX35	2.35318571479334
ADSL	2.35316135585063
CCNB1IP1	2.35200238772004
PMF1	2.34906749645783
RPL13AP25	2.34886529433606
WARS2	2.34667923436019
ODAD2	2.34269294706514
CARS1	2.34165254533266
UBXN6	2.33994555413664
MRPS27	2.33721608303534
VPS51	2.33185075436576
FOXP4-AS1	2.33093109938975
GNAZ	2.32895310118626
RSAD1	2.32172029448251
CDK18	2.3171209785107
TMA16	2.31498938419492
GALK1	2.31362658281965
INSIG1	2.31327265103815
HK2-DT	2.31211566337642
EXOSC7	2.30705659839749
UQCC3	2.30367113227212
ZNF511	2.30024498694205
MTFP1	2.29935128319499
RPL12	2.2954635739183
COMTD1	2.29336905989116
NXT1	2.29276577971816
PINX1	2.29270802738734
SNHG7	2.29241359573236
ZNF277	2.29189301088517
EEF1G	2.28831078379655
MRPL54	2.28817430242756
TTLL1	2.28763884809422
ZBTB22	2.28762576719593
NDUFA7	2.28652109731975
TMEM109	2.28051985591519
ZNF32	2.28008388423567
PXN-AS1	2.27771517724223
ATIC	2.27280209472597
ALKBH2	2.2682526583962
TIMM44	2.26800729991921
JMJD8	2.26772878558963
MPST	2.26752352524501
HDHD5-AS1	2.2657414518448
ASS1	2.26150307023158
LRRC8D	2.25856016392692
MRPL38	2.25523859402262
RPL13A	2.25230735466101
MOCOS	2.25206005390077
RSL24D1	2.24928868549278
NAA80	2.24831824136911
FAM189A1	2.24644078143755
FAM81A	2.24307434722162
ROGDI	2.24285096779857
SERGEF	2.23742435499028
EPRS1	2.23693879182286
PODXL2	2.23690346836792
RPL7A	2.23634376396611
CNTNAP3B	2.2362315227233
CENPV	2.23390907331404
ADRA2C	2.23378676851725
CNNM1	2.22938785398617
COQ2	2.22438563322794
NOC3L	2.22075127772005
GGACT	2.21780884036384
SNX33	2.21645098891348
RPL37P2	2.21267298590345
RPP40	2.2105167593575
TMEM268	2.20889999324501
EBPL	2.20168134789634
EIF2S2P4	2.20133622552263
C19orf48	2.20045975496438
HTRA1	2.19750952380288
EIF3M	2.19574245653418
LYRM4	2.1890393533196
ENOX1	2.18698795723058
UQCC2	2.18522507038008
MZT2B	2.18510211646001
RNF126	2.18404235759359
JAKMIP1	2.181951215387
FAF1	2.18018112892107
SARS1	2.17714210658315
GSTO2	2.17645099217886
HAUS7	2.17539844863157
GEMIN8	2.17275189748138
RPSA	2.17175575192325
RNF144A	2.17039723566889
NARS2	2.17013287265976
RPL37P6	2.16887416696692
TMEM250	2.16762567251457
RCC1	2.16714493124967
RPL13AP5	2.16559298684116
E2F5	2.16458650469153
DSTNP3	2.15972391274757
COPG2	2.15967483128787
RPS16	2.15862176242397
CTDSP1	2.15804182320556
CRLF3	2.15621682644207
AXIN1	2.15546690157582
C17orf75	2.15352291338452
FSD1	2.15212242995942
NME3	2.14750327511221
MICOS13	2.14695325173568
RPL23AP65	2.1441743447878
FBL	2.1439859228641
TTC12	2.14346359387563
SOCS2-AS1	2.14296818431256
CZIB	2.14118207514187
CCDC167	2.14105085469611
HYI	2.13986937903998
PGM1	2.13897479145432
TIMM13	2.13688670228693
ZNF407-AS1	2.13677867585859
MECR	2.13644833007004
NDUFAF4	2.1353496497299
FAM149A	2.13471685302059
ARPIN	2.13345003395936
CEBPG	2.13344713204399
MYG1	2.12848154513809
RPL3	2.12641037782068
MRPL11	2.12584307490592
RIOX2	2.12507051510729
MINCR	2.12338949502712
DERL3	2.1227729423261
MED16	2.12210194924776
KAT8	2.11640392790856
CTSH	2.11636729730341
TATDN1	2.11550726083947
MRPL10	2.11482592568247
SLC27A5	2.1123300738555
IFT46	2.11092731309714
GDPD1	2.10852660366071
RPL17	2.10523646464094
PDIK1L	2.10521465245549
IMPACT	2.09931497464259
PANTR1	2.09491158555678
HDDC3	2.09417895089854
DNAAF3	2.09015135021752
PSTK	2.08904008482685
RPUSD1	2.08816401489141
DPAGT1	2.08792774251753
TTC27	2.0855552744385
MTLN	2.08525395744571
TSPO	2.08328851062918
ATP2A1-AS1	2.08210665304914
TOMM20	2.08203583242819
NOP53	2.07987423555239
RAD51D	2.07524957985767
PEX14	2.07397778110932
FNDC10	2.07314602833574
RAET1K	2.06816712761104
PPA2	2.06658795189852
NIPSNAP1	2.06535317723493
ANO7	2.06506124238503
RBMX	2.06499948998975
FAHD2CP	2.06347051826102
NFYC	2.06334700837547
FMC1	2.06176910539093
LOXL3	2.05414963458739
HERPUD1	2.05205045487813
ESX1	2.04724644581881
IFRD2	2.04612285928895
SLC39A3	2.04435762242844
AKNA	2.04427107020054
CALML4	2.04354078141828
RPS3	2.0428439527531
FXN	2.04282799016491
TMEM42	2.04188853318164
RAN	2.04185096063518
EIF5AL1	2.04073890069958
YJU2	2.03953639190108
CDKL1	2.03826695121036
NUDT3	2.03238359486164
UBL4A	2.03159436152439
ESD	2.03158763818941
CEPT1	2.0277750948245
ESPNL	2.02640737121657
FAM204A	2.02464187021938
AP4S1	2.0238412377628
TMEM80	2.02244429748004
MBD3	2.02128618647024
ZNF254	2.02048563340322
OSTC	2.02018516902662
MED11	2.01701383039871
C12orf76	2.01693235251598
WDR4	2.01459993939322
PSMG4	2.01064086038936
ALDH18A1	2.00977809726296
MRPS22	2.00874026874224
RPL19	2.00736633798997
CHD1L	2.00698759760471
RPL10P16	2.00541651549923
POLRMT	2.00518859411492
CALY	2.00440624870647
PRELID2	2.00404041061037
BARX1	2.00342970095417
TMEM9	2.00217245020862
RBM3	1.99846842451055
HSD11B1L	1.99406222813168
PHC1	1.99318406169557
TMBIM4	1.99188454766351
B3GALT6	1.99043321553702
ACTR1B	1.98884543539307
TBCAP1	1.98647063685725
HAGHL	1.98487338437565
IFT43	1.98241640931927
KAZN	1.98101372487944
TAF1B	1.9808365092936
AFG1L	1.97949744781674
LERFS	1.97690141224965
WDSUB1	1.97623055838004
DKC1	1.9760062667768
RPS11	1.97274941168977
ALKBH8	1.97181070656947
C11orf49	1.97161524557681
RPS13P2	1.97132119900356
TKFC	1.97023800152
MCRIP1	1.97015676421156
COPZ1	1.9698904336094
FCF1P2	1.96951940869586
SRSF3	1.96895767767275
LSM2	1.96696932951674
PKMYT1	1.96614627991742
FIBP	1.96614315463061
NCOA5	1.96602793507181
NAP1L1	1.96311675376211
KCNQ5	1.96131370231198
SDHAF3	1.96098515321782
NACA4P	1.96075872865382
CENPM	1.95953872260525
CUEDC2	1.95926380860523
CFAP65	1.95801184768674
PIK3CD-AS2	1.95649377310028
NUCKS1	1.95600460969663
APPL2	1.95571181848503
WDR41	1.95480954994668
EXOSC1	1.95431206100212
RPL27	1.95293413057364
PGAP4	1.95276558534328
RACK1	1.95136610647952
ABCB10	1.95085928664354
ARL6IP4	1.94870471305469
NME4	1.94855344605129
MRPL1	1.94800547643889
ANP32A	1.94686208058738
CNPY1	1.94658788878189
KCNRG	1.94573037517086
SLC25A5	1.94563976055134
CLGN	1.94559648183932
CDK4	1.94523763081423
DNAJC17	1.94454651656993
RPLP0	1.94363615748997
THNSL1	1.93857016810325
RAD23B	1.93779367951831
ITGB3BP	1.93751286681879
MRPS18B	1.9371847346511
OXLD1	1.93712058874784
PNPT1	1.93666734840953
SRI	1.93618889201758
RPL18A	1.93425241910082
RPL36	1.93305067572532
MRPL9	1.93189201502873
MRPL3	1.9310828954755
RPL14	1.93103608209853
MRPS31P4	1.92995055106608
ACOT2	1.92904395606796
MAP2K6	1.92857003539757
APOC1	1.92514188085871
EXD3	1.92068926228669
DTD2	1.91833324857522
LONRF1	1.91707394047433
LSM7	1.91588025122581
ZBTB8A	1.91575649507873
SMIM20	1.91449450145785
POLR1D	1.91433625304004
RPL30P4	1.91376769288315
SPAG7	1.91304293854308
FTSJ1	1.91300154258679
PRKAG2-AS1	1.91275853653537
ECE2	1.91241211192155
SRM	1.91172340956078
PKIA	1.9112252248148
FUZ	1.91038049327406
SMARCAL1	1.90975173300893
SNAI2	1.90775730147349
RPS8	1.90653725411669
PTER	1.90448116916449
PLEKHJ1	1.90431816806711
CLPP	1.9042570962578
PRXL2C	1.90379991325148
RPL10A	1.90253246252516
RPS25	1.90244097068389
RPL23AP49	1.90202890946932
CUTC	1.90119546178398
COA7	1.90084396065865
RANGRF	1.89715519804045
XRCC3	1.89685605025348
RPS17	1.89402180365777
STX10	1.8921117982841
HDHD5	1.88998413084676
ERGIC3	1.88989928734723
BCAT2	1.88924414384153
PPIH	1.88880051229945
ZNF202	1.88800871394465
TMEM225B	1.88797478392898
RNF13	1.88734248256681
HACL1	1.88558506126234
ZNF19	1.88504380741875
TOR2A	1.88495839867809
EEF1AKMT3	1.88491233770754
NOP10	1.88430465369339
APEX1	1.88076647987361
SMDT1	1.88068715975075
PMPCB	1.88064383255127
PCBP2	1.88031687616338
HMGB1	1.87869429823746
ZRANB3	1.87867009613497
C1orf43	1.87819043508283
RTL8A	1.87763433733902
GATB	1.8772361407433
ERGIC1	1.87687354527882
BEND3	1.87639655848015
RPL29	1.87560512443793
POGLUT1	1.87485197267954
GTF3A	1.87249428911079
NDUFS4	1.87030846026989
OTX1	1.86982748546606
BCAT1	1.86860266317505
POLR2I	1.86540473928168
LINC01703	1.86503167275067
SLC25A38	1.86407162850272
TARS1	1.86280892102407
SCARNA1	1.86277685276738
RRP7A	1.86237865973956
ADM2	1.86226156019813
CKS1B	1.8612912068568
ACTR5	1.85906879656138
MTHFD1	1.85734837223754
EFCAB11	1.85677689239056
RPS14	1.85435922005576
CHRAC1	1.85349577606265
WDR12	1.85342947636008
THOC6	1.85272085012088
QARS1	1.85231526054397
KLF16	1.85136786227993
SLC41A3	1.85045826602507
SFXN2	1.85019779894984
MPI	1.84938191593009
RPL22L1	1.84892730924507
RPL3P4	1.84797500533138
RPL5	1.84751738828805
DHRS4L2	1.84709592735162
RPL37AP1	1.84692431612008
SAAL1	1.84644545829603
GHDC	1.84624628931786
NBPF1	1.84452934328956
MAGOHB	1.83980048504813
FAM50B	1.83917639343904
CENPBD1P1	1.83844440773057
FKRP	1.83700381785522
STX2	1.83651844173962
RPS21	1.83593706122211
SCFD1	1.83585415069653
EEF1B2	1.83573802924882
ARV1	1.83244279965957
RPS15	1.83207791383906
RPL15P3	1.83157030532286
CRYL1	1.83127376802674
DARS1	1.83060923838941
TMEM256	1.83054135059651
MCM2	1.82817825127372
IQCK	1.82757338303059
ADAP1	1.82719124505608
RAC3	1.82651274145847
NHP2	1.82609599216665
CYP20A1	1.8256985053732
CINP	1.82466353813545
RPL6P27	1.82403649017412
RRP9	1.82272077233078
AASDHPPT	1.82179642183098
SIVA1	1.82071226257338
TMEM134	1.82016617033377
ST6GALNAC4	1.81862274561153
CHCHD4	1.81623795978449
MIR762HG	1.81344031751433
RPS23	1.81199552038151
NFE2L3	1.8118939109729
NAA38	1.8113734313819
DCPS	1.81111637757744
IPO4	1.81040590799911
IMPA2	1.80788528027091
ORC5	1.80760641545005
TUSC1	1.80674228166219
RPL23AP42	1.80643909714382
DNAJC19	1.80600793762276
VPS28	1.80509006315792
UHRF1BP1	1.80267664471707
TMEM258	1.80065254688344
FAM76A	1.80040349308041
RPL9	1.79999682369355
AIG1	1.79957720801686
USE1	1.79403094045209
COX7A2L	1.79383057172041
TIMM17B	1.79377582518829
CYP2R1	1.79013468592327
YIF1A	1.78951599212149
RRP15	1.78767817926323
RPS15A	1.78671870476449
SMIM26	1.78670394096983
PFAS	1.78432289876543
RPL30	1.78325572471384
TPRA1	1.78271402086515
DDX54	1.78067198220657
FH	1.77882481900727
ATP23	1.77851745674263
GTF2H2B	1.77835165153883
SNRPD2	1.77780724311065
PWP1	1.77686954459843
TMEM106B	1.77626091935107
PAFAH1B3	1.7757601447413
NMRAL1	1.77569815204025
BTBD2	1.77525718140969
MKX	1.77402052227611
TFB1M	1.77356889103034
ZNF213	1.77334787847674
RPL13	1.77253946348879
KNOP1	1.77063275335055
KCNJ8	1.77038287952012
DUSP9	1.77035303388165
ARHGDIA	1.76989022340269
RGS10	1.76779385372241
ERFE	1.76748026956661
EARS2	1.76747851983736
RPL21	1.76603853720785
ERI3	1.76415665842786
NEFM	1.7637423207453
TMEM222	1.76321889891119
POT1	1.76213415134992
MRPL17	1.76078548774549
ZNF593	1.75871389893625
CFDP1	1.7584535976098
LINC01023	1.75804924825153
NACA	1.75670187471749
CHST10	1.75661522012162
SMTNL2	1.75495254260539
ECI2	1.75438699629693
PPIA	1.75360511138494
GSTZ1	1.75347974544069
CNTFR	1.75304929779368
TTC31	1.75259298478445
NAP1L1P3	1.75247730653114
ATP5PD	1.75143578756596
PARVB	1.74695127785319
ILF2	1.74666121151699
BOLA3-AS1	1.74637200640519
SVBP	1.7452897962313
TMEM147	1.74360895166649
RPL5P1	1.74110307213679
DIS3L	1.74080336026002
RPL13P12	1.74025904608177
MAZ	1.73740776749209
RPL23A	1.73718334455328
MORN4	1.73516001321403
ZCCHC9	1.73333134410999
PEX11B	1.73255434036976
RPL18	1.73196562541857
MCRS1	1.73019492820373
SMARCB1	1.72976402908718
UTP18	1.72946446161517
ADCK1	1.7283567763639
TMEM126B	1.72819094780042
ELL3	1.72689712039169
GAS5-AS1	1.72639769817196
RNF220	1.7259431526228
POLR3C	1.72534543077319
PA2G4	1.72474984342785
RTN4IP1	1.72393533584131
RPS10	1.72225770462859
MAFTRR	1.72183892061061
TMEM203	1.72108078635399
WNT10B	1.71834513772443
PAK1IP1	1.71768693902502
POLR3K	1.71671141877986
SYCE1L	1.71598129433392
JAGN1	1.71543444617356
CTDNEP1	1.71269508217682
THOC7	1.71146916045281
EDEM2	1.71127006006432
PDHB	1.71032448696449
NSA2	1.7044198098217
EIF2S2	1.70337877827786
SNRNP40	1.70173215687754
HSPA9	1.70019671265718
CLNS1A	1.6996454620821
HINT2	1.6994565452626
TEDC2	1.69899224204162
HIGD2A	1.69183779041696
NIPSNAP3A	1.69129969508542
PPA1	1.69036937718337
EMSY-DT	1.68988778620953
RPL35A	1.68897246406571
PMVK	1.68785156627046
PRMT6	1.68746974139718
EFCAB15P	1.68717406820927
NDUFA11	1.68614130131704
AP3S2	1.68551169249349
SRSF7	1.6853943181296
YIF1B	1.68529417606556
TMEM254-AS1	1.68528749032849
TAB1	1.68522051073726
ING5	1.68446125689319
UCN	1.68316683684947
MRPS2	1.68270210639125
HMGB2	1.68237721727156
SCARNA8	1.68126436926821
CMSS1	1.68054527321134
SREBF2	1.68033272087675
NBN	1.67753489650525
MRPL23	1.67730769076541
YEATS4	1.67721880475286
VPS29	1.67640714636227
TRMT112	1.67605901917815
UCK2	1.67523798394347
NUDT2	1.67523380988626
CCDC12	1.67320361165466
SMIM7	1.67286428998639
FARSA	1.67261141489913
UBIAD1	1.67249412878218
NDUFS8	1.67014160017049
CNPY2-AS1	1.66982338372611
RPL5P17	1.66883346033656
VEGFC	1.66843711106676
PSMD9	1.66842528971945
CHCHD10	1.66802472513068
BRIX1	1.66555826280199
RPL8	1.66400768658686
NLRX1	1.66136036400135
ALG14	1.66130380892997
DCAKD	1.66054996257729
DDN	1.65846959647857
UQCRC1	1.65822236098289
ANKRD16	1.65782069819366
UBE2I	1.65676129467086
CCDC51	1.65661906479677
UFSP2	1.65658802872796
ALG5	1.65324210890823
FERMT2	1.65201885654079
RPL14P1	1.64969477255657
TLCD3A	1.64964276015324
MRRF	1.64850234939787
FRG1	1.64815364639849
POLR3F	1.64624254283938
SEPTIN1	1.64486020665736
SRBD1	1.64414299934422
SLC25A1	1.64386954109051
RPS3AP47	1.64384880255603
FDXACB1	1.64361776599143
CBY1	1.64268098236279
MRPL12	1.64231724263563
PPP1CB	1.642144969785
MVB12B	1.64163596934908
MZT2A	1.64074111711599
DUT	1.6389840056264
ATAD3A	1.63895090864861
DLL3	1.63778091733092
TMEM192	1.63534555416884
SART1	1.63126871981578
NTPCR	1.6304588288029
C3orf33	1.63018517147782
PSEN2	1.62982049505427
SSNA1	1.62872492063144
PLAC1	1.62784357158844
XPA	1.62732352551218
ZNF232-AS1	1.62548675157877
SNHG5	1.62423464373845
GGCT	1.62393278754551
ERCC1	1.62367236596108
COA6-AS1	1.62283212126775
SMARCD1	1.62208411524992
PXDC1	1.62074497322181
RPS7	1.61809416708289
AKTIP	1.61708986025141
MCUR1	1.61669207169205
MAP2K7	1.61522883886974
EIF3F	1.61488262647654
POLR3D	1.6140237166219
SLC39A4	1.61397425350152
HDDC2	1.61297868485704
PCBD1	1.61074289641884
P3H4	1.60888004039961
BZW2	1.6079349573549
RPS7P10	1.60627604365791
IQCH-AS1	1.60551302304488
NUP88	1.60550362055343
PPT2	1.60490983799286
GPS1	1.604847805031
TMEM117	1.60451976182632
EIF6	1.60324735643244
LYRM9	1.60315557894803
PACSIN1	1.60239801070616
BOP1	1.60127629513351
TXNL4A	1.60031090966847
PSMG3	1.60006592623975
DEAF1	1.59811623917088
ZNF837	1.59751354887489
RPS28	1.59745319530688
NDUFV1	1.59719848700122
GPATCH4	1.59705615433505
PLD6	1.59620345957097
TIMM22	1.59443591884265
ANAPC15	1.59442682742518
RPL35	1.59426799748269
NUP93	1.59395640909451
METTL16	1.59385391631796
MAPK3	1.59341110871025
MIS12	1.59304399003663
ABCE1	1.58911599652789
HPF1	1.58768098104303
ATP5F1D	1.5870107502556
ABHD14B	1.58360360844326
SYNGR1	1.58296030068841
RANBP1	1.58124440246237
LINC00634	1.57851171889709
PFKM	1.57845837261922
LCMT1-AS1	1.57780980227761
MAGOH	1.57603231724035
C1orf174	1.57449821264008
BEX4	1.57327057055259
NOL12	1.57219818340646
POLR3E	1.57208878867705
C12orf29	1.57135762401647
PFDN2	1.57093702903753
RNF135	1.57022169708645
INTS2	1.56787457228632
LACTB2	1.56722186844716
MRPL2	1.56712570141095
PSMB6	1.56692952316393
NADK	1.5656125426161
USF2	1.56481022566347
TMPO	1.56228056143007
RNASEH2A	1.56159366826895
ABLIM2	1.56058104598102
KRTCAP2	1.55921235358458
RPS3A	1.55722563250249
RPS15AP12	1.55574352856492
AGAP2-AS1	1.55570371369498
HTRA3	1.55545101248601
NSMAF	1.55506980884593
TLNRD1	1.55375799868416
ATP5F1C	1.55304563424855
GAR1	1.55051744974982
LRIG3	1.5498907397366
EXOSC9	1.548475972161
FEM1B	1.54761452427817
SPATA6	1.54676707970071
MTFMT	1.54137621082471
PUSL1	1.53966998856199
DLEU1	1.53922831741912
GIHCG	1.53906292030569
PPRC1	1.53688070685275
DYNC2LI1	1.53502268876298
INTS10	1.53407509592836
ALPL	1.53298040006551
ANTKMT	1.53076070722603
ECH1	1.53070062554237
RNASEH2B	1.53038357437609
TFDP1	1.52944810720706
EMSLR	1.52938351659929
GCSH	1.52924408859869
SNRPB	1.52877323979764
UXT	1.52862872942102
ABITRAM	1.52717408537154
WDR43	1.52693258015208
ESRRA	1.52504573164242
SH2D4A	1.52397750095986
TBL3	1.52330917442619
BBS5	1.52246511718341
HEBP1	1.52157188542253
LAP3	1.51871463109238
NAT14	1.51850360100652
RPL22	1.51661106065014
LIPT1	1.51560393767935
TADA2A	1.51406195202161
SND1	1.51254456736999
FN3KRP	1.5118490999121
SLC25A17	1.51089137312027
RNH1	1.51002770079023
METTL26	1.50622116265974
DMAC1	1.50618992152161
C1orf53	1.50596609500287
DMAC2L	1.50203207941799
RPS2P5	1.50078577835565
HOXC-AS1	1.50057134542724
PHF5A	1.4990230788299
ZNF488	1.49828073689004
ACTG1	1.4970081636128
POLR3H	1.49589253762783
CDH22	1.49490837225513
C6orf136	1.49467950379181
DNAJB12	1.49205561746867
BCAS3	1.49204497929375
TCTN3	1.49035521840598
INO80B	1.48952087523217
DYNC2I2	1.48879322556876
PACS2	1.48878651122199
CCNG1	1.48845968264678
ANO1	1.48844709550909
MRPL37	1.48729090555152
MCM3	1.48136903371766
ZNF521	1.47994309216313
SHISAL1	1.47974480753085
EIF5A	1.47961757178442
RPL38	1.47908506852408
PPIL1	1.47603058102244
QRSL1	1.4744991534216
WDR19	1.47449081339105
TTLL12	1.47421766896654
